game_str,play_id,batter,first_baserunner,second_baserunner,third_baserunner,runner,base_state,fielded_by,exit_velo_cats,outs,outs_confidence,fielder_pos_x,fielder_pos_y,fielder_pos_total,time_to_fielder,runner_start_pos_x,runner_start_pos_y,runner_start_pos_total,runner_sprint_speed,fielder_arm_strength,exit_velo,hard_hit,safe_prob,breakeven_prob,should_att,adv_att,safe,choice,team
y1_d047_VHS_YJD,108.0,VHS-1556,NA,VHS-1235,NA,2B,010,3.0,soft,1.0,0.0,71.4939,80.0742,107.34642631615642,1750,-16.8285,114.7428,115.97029173064108,21.58370218475039,,70.22327192534615,False,0.99958605,0.1089,True,True,True,good,VHS
y1_d047_VHS_YJD,167.0,VHS-1492,NA,VHS-1556,NA,2B,010,5.0,soft,1.0,0.0,-43.8009,73.4367,85.50712103503427,2300,-12.3108,119.2863,119.919878103382,7.906374643286218,73.80188729326386,55.57726651029541,False,0.9893295,0.1089,True,False,,passive,VHS
y1_d047_VHS_YJD,206.0,VHS-1312,NA,VHS-2566,NA,2B,010,6.0,medium,1.0,1.0,-18.9258,148.6341,149.8341803075987,1150,-12.8778,116.628,117.3368148401856,14.14077932788712,80.1619435096082,103.93352775033858,True,0.7795262,0.1089,True,False,,passive,VHS
y1_d048_MHY_RZQ,123.0,MHY-2391,False,True,NA,2B,010,6.0,soft,1.0,1.0,-59.5341,129.2304,142.28424138663425,1650,-14.5548,117.3192,118.218597909466,36.90457337512513,76.54786603666349,66.47805897803391,False,0.9341797,0.1089,True,True,False,good,MHY
y1_d048_UPU_YJD,65.0,YJD-0020,NA,YJD-0172,YJD-0185,2B,011,5.0,soft,1.0,0.0,-75.6672,85.7229,114.34133434698931,1100,-15.1209,119.7255,120.676580027195,23.978577188815837,,89.57975675757318,False,0.97429997,0.4771,True,True,True,good,YJD
y1_d048_UPU_YJD,65.0,YJD-0020,NA,YJD-0172,YJD-0185,3B,011,5.0,soft,1.0,0.0,-75.6672,85.7229,114.34133434698931,1100,-53.5584,49.9494,73.23554308476179,25.891320244437125,,89.57975675757318,False,0.989062,0.0401,True,True,True,good,YJD
y1_d048_UPU_YJD,183.0,UPU-2263,NA,UPU-1647,NA,2B,010,6.0,very_soft,1.0,0.0,-46.38,126.6441,134.86968697527996,2100,-16.9578,116.2569,117.4871643135964,9.313793641690877,70.13979274435178,4.7807358411341365,False,0.9988399,0.1089,True,False,,passive,UPU
y1_d049_JZK_RZQ,25.0,RZQ-0333,NA,NA,True,3B,001,1.0,very_soft,1.0,0.0,21.0696,47.7912,52.22955907912684,2400,-55.6236,53.2026,76.97078357221005,26.122636390686107,49.53559564322215,36.95352228543225,False,0.97435814,0.09,True,True,True,good,RZQ
y1_d049_JZK_RZQ,123.0,RZQ-0059,NA,RZQ-0381,True,2B,011,5.0,soft,1.0,0.0,-55.8156,83.559,100.48625619635752,800,-15.2829,118.5792,119.56000043931917,24.98985089991549,,89.7596357243806,False,0.9818856,0.4771,True,True,True,good,RZQ
y1_d049_JZK_RZQ,123.0,RZQ-0059,NA,RZQ-0381,True,3B,011,5.0,soft,1.0,0.0,-55.8156,83.559,100.48625619635752,800,-56.8083,52.0212,77.02848952387681,25.12624922267547,,89.7596357243806,False,0.99458694,0.0401,True,True,True,good,RZQ
y1_d049_JZK_RZQ,125.0,RZQ-0347,RZQ-0400,False,True,3B,101,6.0,medium,1.0,1.0,-31.9419,116.4813,120.7815309776292,1700,-57.204,52.9482,77.94747910766583,26.378315412474688,75.50353870531981,96.43666572157362,False,0.98559326,0.0759,True,True,True,good,RZQ
y1_d049_STK_QEA,265.0,QEA-0249,QEA-0369,NA,True,3B,101,4.0,soft,1.0,1.0,44.6517,126.9417,134.56585566844214,1700,-54.9204,53.7453,76.8427459702606,20.405248442496358,60.149062307392846,81.08777048308879,False,0.99220604,0.0759,True,True,True,good,QEA
y1_d049_UPU_YJD,228.0,YJD-0223,NA,YJD-0166,NA,2B,010,6.0,soft,1.0,0.0,2.0403,152.079,152.09268577117706,2000,-12.5514,118.9986,119.65869982546191,21.14630180433434,68.59159076052913,72.63583481186974,False,0.99148315,0.1089,True,True,True,good,YJD
y1_d050_JZK_RZQ,161.0,RZQ-0381,NA,RZQ-0169,True,2B,011,6.0,very_soft,1.0,0.0,-38.8809,139.2015,144.52951943136046,2050,-16.7856,119.2224,120.39824346359875,10.293323078578622,65.04869630855362,36.099259260680824,False,0.9978257,0.4771,True,False,,passive,RZQ
y1_d050_JZK_RZQ,161.0,RZQ-0381,NA,RZQ-0169,True,3B,011,6.0,very_soft,1.0,0.0,-38.8809,139.2015,144.52951943136046,2050,-56.3379,51.4251,76.27909206604389,24.586551201825742,65.04869630855362,36.099259260680824,False,0.99877447,0.0401,True,True,True,good,RZQ
y1_d050_JZK_RZQ,353.0,RZQ-0169,NA,RZQ-0214,NA,2B,010,1.0,soft,1.0,0.0,7.9215,58.6512,59.18372600377573,1400,-11.8977,118.1415,118.73908070866979,11.14984860883769,28.71935609075225,55.2949682954744,False,0.986128,0.1089,True,False,,passive,RZQ
y1_d050_STK_QEA,14.0,STK-2096,STK-2228,NA,STK-1713,3B,101,5.0,very_soft,1.0,0.0,-53.3169,55.2648,76.79121007413544,2900,-54.9225,50.6106,74.68543257295897,39.69540734140414,65.21457202667276,33.409998040159635,False,0.9482507,0.0759,True,True,True,good,STK
y1_d050_STK_QEA,32.0,QEA-0249,NA,QEA-0180,NA,2B,010,3.0,soft,1.0,1.0,70.7496,76.2099,103.98776254045474,1850,-13.446,118.9254,119.6831052453102,19.242971911843576,,87.37856420694075,False,0.99726665,0.1089,True,True,True,good,QEA
y1_d050_STK_QEA,125.0,QEA-0252,False,True,False,2B,010,6.0,soft,1.0,0.0,-19.1118,117.3036,118.85030699245165,2050,-11.7645,118.3515,118.93477629566551,27.754475314802853,67.05619351429283,85.12510039005258,False,0.95971966,0.1089,True,True,True,good,QEA
y1_d050_STK_QEA,194.0,STK-1651,NA,True,False,2B,010,4.0,soft,1.0,0.0,23.5815,146.0373,147.92896989278333,1650,-16.1799,118.8534,119.9496555041739,22.636724586388336,55.074829910490315,83.25729926588052,False,0.995398,0.1089,True,True,True,good,STK
y1_d050_UPU_YJD,190.0,UPU-1189,NA,UPU-1881,NA,2B,010,6.0,medium,0.0,0.0,-41.4753,138.1809,144.27113929993067,1150,-16.7547,121.9455,123.09112454738562,20.269989245187123,75.21058497396253,95.41232366225101,False,0.7082393,0.0922,True,False,,passive,UPU
y1_d050_UPU_YJD,252.0,UPU-1881,NA,UPU-1270,NA,2B,010,4.0,medium,1.0,0.0,28.6476,134.5812,137.59645482060938,2000,-17.1102,122.8845,124.0699773687817,58.33819777812815,63.373835552188105,116.7927172552409,True,0.9850546,0.1089,True,True,True,good,UPU
y1_d051_JZK_RZQ,321.0,JZK-2451,NA,True,NA,2B,010,4.0,soft,1.0,1.0,4.2243,113.8584,113.93673666140347,2700,-13.6035,122.7726,123.52395121194107,26.913434563429497,60.45763851677366,78.11514419023496,False,0.94789165,0.1089,True,True,True,good,JZK
y1_d051_UPU_YJD,94.0,YJD-0338,NA,YJD-0017,NA,2B,010,3.0,medium,1.0,0.0,80.2611,90.8115,121.19642199941383,1518,-17.0706,118.5828,119.8051995541095,20.591350587279603,,114.40913698748591,True,0.9982268,0.1089,True,True,True,good,YJD
y1_d052_APZ_QEA,174.0,QEA-0424,NA,True,NA,2B,010,4.0,very_hard,1.0,1.0,-7.2204,143.5515,143.73297230771374,2200,-12.2286,116.4321,117.07250987473533,24.071836240719122,63.7733569491793,153.54725037552575,True,0.9885765,0.1089,True,True,True,good,QEA
y1_d052_APZ_QEA,247.0,QEA-0365,NA,QEA-0120,NA,2B,010,4.0,soft,0.0,0.0,26.9808,146.0046,148.47662034744732,2200,-14.3994,117.9507,118.82638743498853,36.28943102337076,,80.05557835066776,False,0.9955466,0.0922,True,True,True,good,QEA
y1_d053_APZ_QEA,187.0,APZ-1612,False,True,NA,2B,010,5.0,very_soft,1.0,0.0,-47.9592,67.3119,82.64972320734051,2550,-17.6484,116.487,117.81632820437072,26.036163311824495,69.03060263792997,31.072648107519555,False,0.9977671,0.1089,True,True,True,good,APZ
y1_d055_APZ_QEA,116.0,QEA-0071,QEA-0249,NA,True,3B,101,4.0,soft,1.0,0.0,25.0755,130.4799,132.8675468436894,1650,-54.8373,52.6932,76.05065941548436,18.51222093645165,19.724580917282772,84.06042540491087,False,0.99868697,0.0759,True,True,True,good,QEA
y1_d056_KJH_RZQ,100.0,KJH-1482,NA,KJH-1629,NA,2B,010,3.0,hard,1.0,1.0,74.3919,91.2969,117.76790197341549,1800,-13.9683,116.4138,117.24882189314313,20.29778717003396,,133.5445637108492,True,0.99825054,0.1089,True,True,True,good,KJH
y1_d056_OXG_QEA,7.0,OXG-0134,NA,NA,OXG-0118,3B,001,3.0,medium,0.0,0.0,58.5309,85.6437,103.73384020896941,1650,-56.829,51.387,76.61696293902546,26.40543012336666,,110.69479083495088,True,0.99874914,0.2894,True,True,True,good,OXG
y1_d056_OXG_QEA,93.0,QEA-0027,NA,True,QEA-0364,2B,011,6.0,soft,1.0,0.0,-17.256,148.0053,149.00784665275182,1550,-12.9369,116.5458,117.26161724643747,25.640528075685225,67.95580222266139,89.624590206069,False,0.8878169,0.4771,True,True,True,good,QEA
y1_d056_OXG_QEA,93.0,QEA-0027,NA,True,QEA-0364,3B,011,6.0,soft,1.0,0.0,-17.256,148.0053,149.00784665275182,1550,-55.3599,49.4901,74.25623560361782,26.211983900498645,67.95580222266139,89.624590206069,False,0.97318506,0.0401,True,True,True,good,QEA
y1_d057_KJH_RZQ,276.0,RZQ-0388,False,RZQ-0347,True,2B,011,6.0,very_soft,1.0,0.0,-44.0421,126.5802,134.02333231363113,1850,-22.7877,123.7674,125.84771978089233,24.493200117583857,66.33375886766031,38.15531542030388,False,0.99747187,0.4771,True,True,True,good,RZQ
y1_d057_KJH_RZQ,276.0,RZQ-0388,False,RZQ-0347,True,3B,011,6.0,very_soft,1.0,0.0,-44.0421,126.5802,134.02333231363113,1850,-55.1355,51.9705,75.7684382213333,24.90805171024026,66.33375886766031,38.15531542030388,False,0.9990816,0.0401,True,True,True,good,RZQ
y1_d057_OXG_QEA,101.0,OXG-0085,NA,NA,OXG-0171,3B,001,5.0,soft,1.0,0.0,-54.1509,71.2422,89.48614994316159,1000,-54.5196,48.081,72.69229219910459,26.167987312745318,73.94518444801969,76.27014288255525,False,0.13038439,0.09,True,True,False,good,OXG
y1_d057_OXG_QEA,112.0,OXG-0079,True,False,True,3B,101,3.0,soft,1.0,0.0,54.0153,65.0565,84.55767751268952,1050,-55.6527,51.885,76.0872935666002,18.054542364734676,,81.08358154419787,False,0.9938545,0.0759,True,True,True,good,OXG
y1_d057_OXG_QEA,150.0,QEA-0365,False,True,QEA-0071,2B,011,4.0,soft,1.0,0.0,33.2259,95.1243,100.76007583016202,1750,-22.4271,118.4883,120.59208950548954,20.77565825671971,77.07464218650497,71.21610031274514,False,0.9931116,0.4771,True,True,True,good,QEA
y1_d057_OXG_QEA,150.0,QEA-0365,False,True,QEA-0071,3B,011,4.0,soft,1.0,0.0,33.2259,95.1243,100.76007583016202,1750,-55.6422,51.5406,75.84515719015948,26.013456517733296,77.07464218650497,71.21610031274514,False,0.99002224,0.0401,True,True,False,good,QEA
y1_d057_OXG_QEA,172.0,OXG-0079,NA,NA,OXG-0085,3B,001,4.0,medium,1.0,0.0,30.5487,95.3808,100.15348261708127,1200,-55.2159,50.7318,74.9834057912149,28.562747766977886,71.69987996216476,99.24427512406186,False,0.07430375,0.09,False,True,False,aggressive,OXG
y1_d057_OXG_QEA,277.0,OXG-0099,False,OXG-0086,NA,2B,010,5.0,medium,1.0,0.0,-81.4455,83.8257,116.87650512716402,1900,-15.9042,121.257,122.29555849105887,6.8084377062582275,71.6853847732045,95.01261269820414,False,0.9811856,0.1089,True,False,,passive,OXG
y1_d057_WZR_YJD,96.0,WZR-1875,False,True,False,2B,010,6.0,soft,1.0,1.0,-18.3159,149.2374,150.35715397535964,1800,-18.9237,119.5698,121.0580170568228,35.9040245654995,61.607072543287416,60.90716168002645,False,0.98557985,0.1089,True,True,True,good,WZR
y1_d058_KJH_RZQ,22.0,RZQ-0214,NA,RZQ-0355,NA,2B,010,3.0,very_soft,1.0,0.0,50.0178,91.869,104.60255005419323,2300,-17.6547,111.6537,113.0408649815632,19.32168533021904,,42.33069919084375,False,0.9996834,0.1089,True,True,True,good,RZQ
y1_d058_KJH_RZQ,103.0,RZQ-0239,NA,RZQ-0333,NA,2B,010,6.0,soft,1.0,0.0,-31.6962,132.4047,136.14570752150064,1550,-15.0402,117.936,118.89115909957309,18.88987633628115,61.915025139889124,85.42000286138308,False,0.17819655,0.1089,True,True,False,good,RZQ
y1_d058_KJH_RZQ,200.0,RZQ-0355,False,True,True,2B,011,4.0,hard,1.0,1.0,11.3067,95.7897,96.45469449943845,2000,-14.1345,117.1191,117.96892673522126,25.94613751601593,78.76802411815156,138.66593393907974,True,0.9827697,0.4771,True,False,,passive,RZQ
y1_d058_KJH_RZQ,200.0,RZQ-0355,False,True,True,3B,011,4.0,hard,1.0,1.0,11.3067,95.7897,96.45469449943845,2000,-54.828,51.2661,75.0621248913858,22.64864658208087,78.76802411815156,138.66593393907974,True,0.9834926,0.0401,True,False,,passive,RZQ
y1_d058_KJH_RZQ,337.0,RZQ-0214,NA,True,True,2B,011,4.0,soft,1.0,1.0,23.3997,154.7745,156.53335686153287,2150,-13.3929,114.4071,115.18834272972244,49.11939494741366,58.898728308984175,73.22727751178033,False,0.9771459,0.4771,True,True,True,good,RZQ
y1_d058_KJH_RZQ,337.0,RZQ-0214,NA,True,True,3B,011,4.0,soft,1.0,1.0,23.3997,154.7745,156.53335686153287,2150,-56.0316,53.9517,77.78384235463044,21.743626652423895,58.898728308984175,73.22727751178033,False,0.9983039,0.0401,True,True,True,good,RZQ
y1_d058_KJH_RZQ,338.0,RZQ-0333,False,NA,True,3B,001,6.0,soft,1.0,0.0,-43.3434,130.4538,137.4657930468522,1900,-52.4361,47.6715,70.86689280235166,23.300805136303772,74.38203727417313,77.16104015136247,False,0.99035805,0.09,True,True,True,good,RZQ
y1_d058_OXG_QEA,252.0,OXG-0134,NA,True,NA,2B,010,4.0,soft,1.0,0.0,63.564,134.1384,148.43682983195242,1800,-16.7046,118.7946,119.96333044026413,20.194515096926757,55.35334197420623,67.58433253431964,False,0.9978782,0.1089,True,True,True,good,OXG
y1_d058_OXG_QEA,107.0,QEA-0365,NA,QEA-0424,NA,2B,010,6.0,soft,1.0,0.0,-24.3798,144.1521,146.19918803621994,2150,-14.7048,116.3415,117.26711288886581,23.539162347033376,78.74766055604182,57.98250484974213,False,0.9957014,0.1089,True,True,True,good,QEA
y1_d058_WZR_YJD,227.0,YJD-0284,NA,True,NA,2B,010,4.0,very_hard,0.0,0.0,11.3313,149.0448,149.47491684804513,2310,-13.4454,116.7426,117.51431162169142,19.972512102122256,59.32557058542598,191.1911146696978,True,0.9843104,0.0922,True,False,,passive,YJD
y1_d058_WZR_YJD,228.0,YJD-0373,NA,True,NA,2B,010,5.0,soft,1.0,0.0,-61.2456,91.9755,110.50120415457019,1452,-16.3779,118.3806,119.50816735591756,11.313390734760125,68.3609294902905,80.73505894760616,False,0.9363985,0.1089,True,False,,passive,YJD
y1_d059_JNJ_QEA,78.0,JNJ-1354,False,True,True,2B,011,4.0,soft,1.0,0.0,41.5245,95.91,104.5132154335039,1700,-13.2222,123.6546,124.35950576453736,45.746160232308,24.117010216299676,68.7198582084215,False,0.9705558,0.4771,True,True,True,good,JNJ
y1_d059_JNJ_QEA,78.0,JNJ-1354,False,True,True,3B,011,4.0,soft,1.0,0.0,41.5245,95.91,104.5132154335039,1700,-55.6998,51.963,76.17493740752269,26.928040775370192,24.117010216299676,68.7198582084215,False,0.987929,0.0401,True,True,True,good,JNJ
y1_d059_JNJ_QEA,202.0,,True,False,True,3B,101,4.0,medium,0.0,0.0,36.1218,106.2723,112.24342378299943,2500,-59.9733,52.191,79.50281249043961,24.54020977905444,41.30933157032673,109.91658904339822,True,0.9989215,0.0515,True,True,True,good,
y1_d059_JNJ_QEA,208.0,JNJ-1354,NA,JNJ-1549,NA,2B,010,4.0,hard,1.0,0.0,67.3275,123.5208,140.67828648689888,1950,-16.3212,119.8323,120.93866913741857,32.22671047438757,44.99675070800397,148.1020751934662,True,0.9890322,0.1089,True,True,True,good,JNJ
y1_d059_JNJ_QEA,272.0,,False,True,False,2B,010,5.0,soft,1.0,0.0,-65.3652,99.9654,119.43906634012173,1450,-13.491,115.3815,116.16754117760262,44.68588931642739,64.73563435521356,89.15880408828927,False,0.1298178,0.1089,True,True,False,good,
y1_d060.5_JNJ_QEA,67.0,,False,True,False,2B,010,6.0,very_soft,1.0,0.0,-20.3853,114.6264,116.4249631009175,2550,-15.6165,117.3663,118.40069023422119,31.529104268913184,59.57109346571361,16.7951017382461,False,0.9819012,0.1089,True,True,True,good,
y1_d060_JNJ_QEA,61.0,QEA-0424,NA,QEA-0027,NA,2B,010,1.0,very_soft,0.0,0.0,0.3045,42.1482,42.14929991696185,1700,-16.7727,117.1968,118.39093460028938,6.903194912502448,61.17796995564629,19.062076145795864,False,0.9338763,0.0922,True,False,,passive,QEA
y1_d060_JNJ_QEA,64.0,QEA-0365,NA,QEA-0027,NA,2B,010,6.0,soft,1.0,0.0,-42.0516,140.4348,146.59560059428796,1500,-17.8221,118.4559,119.78909588614482,22.708335474006063,69.8530175884717,72.2859290128105,False,0.9640273,0.1089,True,False,,passive,QEA
y1_d061_HCI_RZQ,144.0,RZQ-0274,False,RZQ-0059,True,2B,011,5.0,soft,1.0,2.0,-47.9724,77.3433,91.01284094373716,950,-20.4582,118.4856,120.23882631912207,9.479392385591,77.48511964940816,79.74604532781967,False,0.47624364,0.4771,False,False,,good,RZQ
y1_d061_HCI_RZQ,144.0,RZQ-0274,False,RZQ-0059,True,3B,011,5.0,soft,1.0,2.0,-47.9724,77.3433,91.01284094373716,950,-57.1797,52.9272,77.91538097147443,24.652569683503557,77.48511964940816,79.74604532781967,False,0.5757033,0.0401,True,True,False,good,RZQ
y1_d061_HCI_RZQ,205.0,HCI-1323,False,HCI-2077,NA,2B,010,5.0,soft,1.0,0.0,-62.6322,85.0998,105.66346784428382,1000,-14.7639,119.4291,120.33820120817829,20.69195495838904,,83.74836708599335,False,0.977813,0.1089,True,False,,passive,HCI
y1_d062_HCI_RZQ,59.0,RZQ-0239,NA,RZQ-0381,True,2B,011,5.0,very_soft,0.0,0.0,-54.4581,65.0814,84.86031629430802,1950,-14.4135,121.0425,121.89764472088868,22.126418598589243,79.79615454664082,49.314761583667064,False,0.9928148,0.6585,True,True,True,good,RZQ
y1_d062_HCI_RZQ,59.0,RZQ-0239,NA,RZQ-0381,True,3B,011,5.0,very_soft,0.0,0.0,-54.4581,65.0814,84.86031629430802,1950,-53.1705,48.0216,71.64618717566204,26.34679798381579,79.79615454664082,49.314761583667064,False,0.96505505,0.196,True,True,True,good,RZQ
y1_d062_HCI_RZQ,63.0,RZQ-0347,RZQ-0239,NA,True,3B,101,1.0,soft,0.0,0.0,7.5522,40.3617,41.06217909134877,1900,-53.5719,49.8258,73.16118380158976,8.0234090011666,57.00264846658525,79.12606719612457,False,0.90445834,0.0515,True,False,,passive,RZQ
y1_d062_HCI_RZQ,70.0,RZQ-0274,NA,NA,True,3B,001,6.0,soft,1.0,0.0,-30.7524,91.5636,96.58986981417874,1100,-55.2369,53.5038,76.90105159261478,25.719505127431983,65.7806326155087,76.78856251594681,False,0.7931234,0.09,True,True,True,good,RZQ
y1_d063_HCI_RZQ,70.0,,False,True,False,2B,010,1.0,very_soft,0.0,0.0,13.1769,45.024,46.91259180230826,1700,-17.4933,117.0414,118.34147564928367,23.29067770589767,42.70781829427873,24.40617152989582,False,0.9846128,0.0922,True,True,True,good,
y1_d064_IAQ_YJD,159.0,YJD-0185,NA,YJD-0340,NA,2B,010,4.0,medium,1.0,0.0,18.129,155.6835,156.7354867707055,1700,-18.0711,117.9204,119.29704686776618,27.148138278710817,,114.0083888075545,True,0.99399275,0.1089,True,True,True,good,YJD
y1_d064_UEX_RZQ,112.0,UEX-2239,UEX-2518,NA,True,3B,101,6.0,soft,1.0,0.0,25.9932,127.4805,130.10351388986388,2100,-50.0838,45.7026,67.80202555381365,20.11476084869024,,85.19723040124309,False,0.99826056,0.0759,True,False,,passive,UEX
y1_d064_UEX_RZQ,115.0,UEX-1111,NA,UEX-2239,True,2B,011,5.0,very_soft,1.0,0.0,-26.8422,57.4482,63.40977356906426,2750,-17.6172,118.776,120.07540927200706,20.77804158240142,,16.184947037214485,False,0.9978027,0.4771,True,True,True,good,UEX
y1_d064_UEX_RZQ,115.0,UEX-1111,NA,UEX-2239,True,3B,011,5.0,very_soft,1.0,0.0,-26.8422,57.4482,63.40977356906426,2750,-54.3327,45.9429,71.153301748408,43.115528246792934,,16.184947037214485,False,0.9561491,0.0401,True,True,True,good,UEX
y1_d064_UEX_RZQ,52.0,RZQ-0355,NA,RZQ-0347,True,2B,011,6.0,soft,0.0,0.0,-36.8706,121.2873,126.76770206030399,1750,-18.4446,122.2254,123.60927017954599,27.444984459824287,76.2116903056858,59.554845468776364,False,0.98233104,0.6585,True,True,True,good,RZQ
y1_d064_UEX_RZQ,52.0,RZQ-0355,NA,RZQ-0347,True,3B,011,6.0,soft,0.0,0.0,-36.8706,121.2873,126.76770206030399,1750,-54.7404,51.9987,75.50083571623561,24.108513682929512,76.2116903056858,59.554845468776364,False,0.9947791,0.196,True,True,True,good,RZQ
y1_d065_IAQ_YJD,117.0,YJD-0373,NA,YJD-0210,NA,2B,010,3.0,medium,1.0,0.0,77.7846,96.2232,123.73095091932333,1800,-15.5577,116.3172,117.35302742209082,23.36001275684584,,117.36304343729118,True,0.99917114,0.1089,True,True,True,good,YJD
y1_d065_IAQ_YJD,132.0,IAQ-1783,NA,IAQ-2529,NA,2B,010,4.0,soft,1.0,0.0,31.5852,136.5528,140.1580966155006,2200,-12.7092,117.2127,117.89970655574169,24.17327325787717,60.51343874881942,62.77824169505931,False,0.9966517,0.1089,True,True,True,good,IAQ
y1_d065_UEX_RZQ,119.0,,False,True,True,2B,011,3.0,soft,1.0,0.0,62.2593,98.4978,116.52483444026,1600,-18.0909,120.9885,122.33355138742601,23.491271996211704,34.417393623710836,67.05214525350772,False,0.997603,0.4771,True,True,True,good,
y1_d065_UEX_RZQ,119.0,,False,True,True,3B,011,3.0,soft,1.0,0.0,62.2593,98.4978,116.52483444026,1600,-54.5292,50.6229,74.4050512871942,22.392972647685713,34.417393623710836,67.05214525350772,False,0.998206,0.0401,True,True,True,good,
y1_d066_IAQ_YJD,4.0,IAQ-1483,NA,IAQ-2529,NA,2B,010,4.0,hard,0.0,1.0,48.687,132.6453,141.29826460749615,2900,-10.7913,118.1847,118.67634755830667,24.744251696101074,64.68991812659483,129.42948780121188,True,0.98938274,0.0922,True,True,True,good,IAQ
y1_d066_IAQ_YJD,23.0,YJD-0373,NA,YJD-0210,YJD-0025,2B,011,3.0,soft,1.0,0.0,51.7458,94.986,108.16639040681723,2400,-16.3161,114.6567,115.81180412246412,22.745784752344747,33.286925119096004,81.06430354025214,False,0.99911803,0.4771,True,True,True,good,YJD
y1_d066_IAQ_YJD,23.0,YJD-0373,NA,YJD-0210,YJD-0025,3B,011,3.0,soft,1.0,0.0,51.7458,94.986,108.16639040681723,2400,-53.5062,49.7238,73.04361522323495,33.76183845705088,33.286925119096004,81.06430354025214,False,0.991184,0.0401,True,True,True,good,YJD
y1_d066_IAQ_YJD,117.0,IAQ-2529,NA,IAQ-1216,NA,2B,010,3.0,soft,0.0,0.0,71.6706,95.862,119.69209643230417,2400,-15.285,115.2339,116.24320597011251,42.28095102998504,23.03348398108087,58.622554096238595,False,0.996597,0.0922,True,True,True,good,IAQ
y1_d066_IAQ_YJD,123.0,IAQ-1483,NA,NA,IAQ-1216,3B,001,6.0,soft,1.0,0.0,-12.7233,151.7514,152.28384604037947,1550,-54.4314,48.7605,73.0777918810496,18.85454438590339,75.1077205634797,86.8384786304073,False,0.95904386,0.09,True,True,True,good,IAQ
y1_d066_IAQ_YJD,269.0,IAQ-1783,NA,IAQ-1358,True,2B,011,4.0,very_soft,1.0,0.0,28.1502,98.16,102.11669481549038,1750,-16.4193,117.2343,118.37852216082105,5.061041789987589,34.15740249868402,48.10587728337773,False,0.9992663,0.4771,True,False,,passive,IAQ
y1_d066_IAQ_YJD,269.0,IAQ-1783,NA,IAQ-1358,True,3B,011,4.0,very_soft,1.0,0.0,28.1502,98.16,102.11669481549038,1750,-58.4427,52.8102,78.76843534900259,6.45789841976487,34.15740249868402,48.10587728337773,False,0.99912924,0.0401,True,False,,passive,IAQ
y1_d066_OWH_QEA,226.0,OWH-2133,False,True,False,2B,010,1.0,very_soft,1.0,0.0,-12.8211,26.2212,29.187873075131733,2900,-17.7462,123.9327,125.19681203501149,22.03414532038858,74.15799139931246,25.83089803113466,False,0.97750765,0.1089,True,True,True,good,OWH
y1_d067_IAQ_YJD,71.0,IAQ-1775,NA,IAQ-1783,NA,2B,010,1.0,very_soft,0.0,0.0,15.3069,27.5388,31.506930873222164,2640,-12.0246,122.1654,122.75575734897326,25.714259477882642,50.69111960498013,23.75775012627099,False,0.96772635,0.0922,True,True,True,good,IAQ
y1_d067_OWH_QEA,131.0,QEA-0232,QEA-0263,NA,QEA-0249,3B,101,5.0,soft,1.0,0.0,-74.2401,89.1951,116.0489479143176,1200,-58.2528,51.7158,77.89680787734501,23.654322564808318,,70.48058684913295,False,0.9967141,0.0759,True,True,True,good,QEA
y1_d069_ACN_QEA,109.0,,False,True,False,2B,010,1.0,very_soft,1.0,0.0,-19.4148,32.9658,38.25805050809568,1750,-12.8895,119.3199,120.01407311753069,30.537810923509355,64.7614084063875,19.21711578914347,False,0.38355407,0.1089,True,True,False,good,
y1_d071_ACN_QEA,21.0,ACN-1180,NA,ACN-1623,NA,2B,010,6.0,soft,1.0,0.0,-55.7505,131.3328,142.6759356236713,1800,-13.3443,115.3101,116.07966878183277,8.328175070205901,69.28728975185993,80.3633261176255,False,0.98511696,0.1089,True,False,,passive,ACN
y1_d072_ACN_QEA,139.0,ACN-1276,NA,ACN-1924,NA,2B,010,6.0,soft,1.0,0.0,-49.0941,120.3051,129.93670667221022,2050,-13.1586,117.2349,117.9710580268313,29.215768892842785,71.36500376386753,64.60886818117862,False,0.98625004,0.1089,True,True,True,good,ACN
y1_d073_UWE_YJD,39.0,UWE-1368,NA,UWE-1104,NA,2B,010,6.0,soft,1.0,0.0,-61.1757,145.2282,157.58710716848,2200,-21.5289,120.7017,122.60666343270255,23.324188731872354,,73.02626637549552,False,0.9977824,0.1089,True,True,True,good,UWE
y1_d073_UWE_YJD,135.0,YJD-0020,NA,YJD-0185,NA,2B,010,5.0,soft,1.0,1.0,-58.7208,80.2803,99.46385735899247,1450,-13.6476,111.8376,112.6672346315467,8.495461847363002,71.813672783459,53.277327746738486,False,0.9810363,0.1089,True,False,,passive,YJD
y1_d074_UWE_YJD,199.0,YJD-0172,NA,NA,YJD-0025,3B,001,5.0,soft,1.0,0.0,-54.4623,87.7191,103.25106598045367,1150,-53.1696,49.6647,72.75705319932908,26.755600535215038,75.88512798888061,77.43102214361923,False,0.22479874,0.09,True,True,False,good,YJD
y1_d075_UWE_YJD,10.0,UWE-2402,NA,UWE-1368,UWE-1486,2B,011,6.0,medium,0.0,0.0,8.5797,145.422,145.6748754455963,1900,-13.0035,120.1845,120.88591751109804,25.804007828242632,69.8743186960339,110.37932098567398,True,0.9842927,0.6585,True,True,True,good,UWE
